treat,y
0,0.081567
1,0.0428459998
1,0.2305349807086242
0,1.0577049005
0,0.0134049999
1,0.0
0,0.5149982320000001
0,0.0166280968
1,0.5746925969
0,0.7844170678999999
0,0.0
0,0.2411276610999999
0,0.3474603749
0,0.2271910328
0,0.3832935755
1,0.1624706059
0,0.0
0,0.0586939999
0,0.122299
0,0.0
0,0.0
0,0.5552527349
1,0.12187
0,0.9784674939
1,0.003931
1,0.0
0,0.0
0,0.0476447884
0,0.0258999714
0,0.0
0,0.01975
1,0.0570599999
1,0.0
0,0.0
1,2.563809579926416
1,0.0
1,1.223774
1,0.1856
1,0.0
1,0.0418466755999999
0,0.1558404716
1,0.04
0,1.6684965868
1,0.1169286928
0,0.0873880213
0,1.181697939232495
1,0.1619312241
0,0.0797934469
0,0.2043458222999999
0,0.008365017
1,0.0276869999
1,0.0
0,0.012174357
1,0.5617561802
0,0.3981803898
1,0.02
1,0.275045
0,0.062705719
0,0.0
0,1.3921639941
1,0.080074333
1,0.0
0,0.7254389998
0,0.0
0,0.0
1,0.0
0,0.14257
0,3.29169
0,0.0824089998
1,0.0
0,0.03728
0,0.0
1,0.0185899999
0,0.0
0,1.4182480000000002
0,0.121934
1,0.0172869999
0,0.358218
1,1.0556920132
1,0.0
1,0.09297
0,0.0287779999
1,0.0
1,2.2683431827
0,0.0
1,0.0
0,0.0
1,0.02604003
0,0.0
1,0.0
0,0.070491585
1,0.0
0,0.1389561366
0,0.011124
0,0.75617251
0,0.0
1,0.143560745
0,0.0
1,0.0
1,0.013999
0,0.0
1,0.0
0,0.0
1,0.0355703609999999
1,0.0
0,0.0
1,0.02136
0,0.0
0,0.0
1,0.0
1,0.02647
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
1,0.005101
0,0.0
1,1.0082883246000005
0,0.0636748875
0,0.26418
1,0.1517893178136289
1,0.2306699998
1,3.3246086035
1,0.2506929124
0,0.0672639999
1,1.4095255143000005
1,0.0
1,0.0378758888999999
0,1.6392396768
1,0.515802
1,0.137679
0,0.0124
1,0.2607199
1,0.8873756285
1,0.1905649114999999
0,0.540677078
1,0.0710782529
1,0.0459986101577491
1,0.691638255
1,0.2660590934
1,0.9208222158
0,0.7660644393
1,0.0572332059999999
0,1.4981077277000003
1,0.1269167634
0,0.08001
0,0.8119212331000001
0,1.6966337144
1,0.2087156874
1,0.1998306143
1,0.5478350272
1,0.0
0,1.6636020622633003
1,0.0
0,0.233628302
0,0.0039745725059106
0,0.1455571897
1,0.0197769999
1,0.030349
0,0.0381304699
1,0.5736796943
1,0.09664
1,0.108683
1,0.0275153061
0,0.0
1,0.0881841311
1,0.629031
0,0.0506979769
0,0.0
0,0.7240948892000001
1,0.031761721
1,0.09914948
0,0.5892818906
0,0.0
0,0.0236497599
1,0.2323092880999999
0,0.0
1,0.0
0,0.0
1,1.3535006435
0,0.444142048449707
1,1.1293889996
1,0.2835427999
0,0.005160014
0,0.2599254361999999
0,0.0401104087829589
1,0.6399103742
0,0.364203
1,1.2196889329000002
1,4.884525530000001
1,0.0
0,0.0028805030851704
0,0.5931694800999999
1,0.0
0,1.2839606581999998
0,0.0
0,0.1916259999
0,0.6850101969
0,0.0
1,0.0186442
1,0.01499
1,0.1592098999
0,0.3101524636
1,0.3076710119
1,0.082835494
0,1.2441031227
1,0.2313517279999999
1,0.162186155
0,0.53864359
1,0.0
0,0.0
0,0.128564515
0,0.00336
1,0.5081495214999999
1,0.0385
0,0.1862994409
0,0.0
0,0.0
1,0.0
0,0.6608919366854004
0,0.0
0,0.356095526836529
1,0.0748265831542667
0,0.039384
1,0.1664076439
1,0.1891136067
0,0.2662332658999999
1,0.0
1,0.0809729486999999
0,0.0
1,0.0
0,0.2596960178
0,0.3785246206
0,0.0
0,0.0
0,0.011139
1,0.1793602128
0,0.1202939999
1,0.0
1,0.169989059
1,1.0698849046
0,0.0
1,0.070537
0,0.0
1,0.0
1,0.2343777959
0,0.0
1,0.1147
0,0.0
1,0.269761412710428
0,3.7414291131000006
0,1.430306
0,0.0
0,0.04
0,0.0
0,0.0
1,0.0
0,0.0
1,0.0
1,1.596264
1,0.021119
1,0.0
0,0.0
0,0.0
1,0.0
0,0.247742
0,0.0617107761509949
1,0.0
0,0.0891355252
1,0.1174619
0,0.0
0,0.0
1,0.0
0,0.075778267
0,0.0
1,0.0
0,0.0265335487
1,0.0
1,0.0
1,0.0
0,0.0217
1,0.0
0,0.0
0,0.0
0,0.0
1,0.0663543229999999
0,0.0312138124
1,0.2183970900814865
0,0.0255079999999999
0,0.2248799999999999
1,0.6521429056
0,0.014314
1,1.6698192145999995
1,0.3695822822
0,1.4586150499
0,0.0446779999999999
1,0.0
1,0.1893381864200317
0,0.4988800790575345
0,0.1689687636351907
1,0.005771
0,0.3150332999999999
1,0.1022140805
0,0.07609
0,0.007623
1,10.236380669564811
0,0.0328646219
0,0.4428789337
1,0.278671137
0,3.2157100859999996
0,0.3385103355
1,0.1927848146
0,0.018818
1,0.0972175144999999
1,0.0
0,0.0
0,1.2944496155999998
0,0.2453615809247025
0,0.0871470327704986
0,0.0
1,0.0139591554
0,0.0
1,0.1961181383999999
1,1.7473685628000002
0,0.037310955
0,0.0
1,0.1653467765999999
0,0.7605225832
1,0.2227713397
1,0.117222
0,0.0865999998999999
0,0.0985130948
0,0.0209572737
0,0.740449598007469
1,1.4404357826999998
1,3.5393395138000003
1,0.02881
1,0.0
0,0.4074633471
1,0.1219291554
1,0.012
0,0.1428457398
1,0.4045791978
1,0.0
1,0.4807705077
0,0.7350651206999999
1,0.8551988037
1,0.0
0,0.01984
0,0.1642474046
1,0.2501922333999999
0,0.0
1,0.0063558524988946
1,0.0
1,0.0132669260584172
0,0.8546259999000001
1,0.0
1,0.1058764812308258
1,1.2947600093
0,1.14542
0,0.03358
0,2.5842554091
1,0.0221659998
0,0.0059075819
0,0.1579073610485574
1,0.0864212499
0,0.0352576934
1,0.3205208234
0,1.226265493
0,0.013558
1,0.9042640502
0,0.0
0,0.0
1,0.0928931675
1,0.0962351355720661
0,0.0
0,0.6258303459750144
0,0.0
0,0.1145211559
1,0.0
0,0.0
0,0.474383418
1,0.0
0,0.3436162889
1,0.046830726
0,0.0628511393
0,0.034869
1,0.013086
0,0.0
0,0.5580347039
1,2.6649015666
1,0.0
0,0.19
1,0.1183117479
0,0.125
0,1.7543156005000002
1,1.3979597251
1,0.1646936211
0,0.008909715
0,0.0992089999
1,0.0
1,0.2969939999
0,0.510934098
1,0.01865
0,0.2549383188999999
1,0.055353
0,0.0866904869
1,0.0
0,0.0039361057281494
0,0.0214241306
0,0.0
1,0.0
1,0.0
0,5.969211377399999
0,0.03111
1,0.1
1,0.0
0,0.1880858423127093
0,0.0
0,0.01713
0,0.0
0,0.0
0,0.0249399999
1,0.0237060302
1,0.3806099661000001
1,0.0
0,0.0
0,0.0
0,0.0390826659
1,0.0
1,0.0563610308296407
0,0.0
1,0.0
0,0.0172219999
1,0.0
0,0.108901
0,0.0
0,0.0
1,0.2
1,0.2426630628
0,0.0
1,0.0
0,0.0
0,0.0267
0,0.0
1,0.0
1,0.0
1,0.030462
0,0.3360655513
1,0.00569
0,0.29863
1,0.1914807818999999
1,3.2437015758999994
0,0.01366
1,1.4126598656000002
0,1.2729037274
1,2.952042822804313
1,0.11471
1,1.3412492472
0,0.2420637622
0,0.02545
1,0.1605572929
0,4.9510897698
0,0.0
1,0.5708
0,2.579213699399999
1,0.1181714317
1,0.0579111393999999
0,0.081154
1,0.0057483593
0,0.1361759257
1,0.8183116553
0,0.09433844052109
0,4.1081823116
1,0.0
1,0.0357512241999999
1,0.5195773465000002
1,1.8398714492348784
0,0.0
1,0.4098487237375403
1,0.0
1,0.1749799
0,0.2508352459
1,0.0838677293
0,0.026633
0,0.116458223
1,2.3818667145
0,0.0801210461
1,0.0
0,0.05868
1,0.0
0,0.1193299999
1,0.5183470401
1,0.1422901522
1,0.0
1,0.06842
0,0.1052907489
1,0.4309359998
0,0.2583198679525756
1,0.4943883953
0,0.0
1,0.052336
0,0.0536241800526001
1,0.023052
1,0.6460660198999999
0,2.4417187167121597
0,0.14762
1,0.7597327308999999
0,0.092779
1,0.241552547
0,0.5598205695999999
1,0.0271100283
0,0.1382699999
1,0.0
0,0.3347569998
0,0.740869
1,8.100092999800001
0,0.0678424061
0,0.0
0,0.0
0,0.6768901233
1,3.7213359147
0,0.6559250000000001
0,0.052827
0,0.21832
1,0.0
0,1.0114476731
1,0.1116585812
1,0.6859252131999999
0,0.5052543
1,0.005146095
0,0.055547048
0,0.5836651499
1,0.054804
1,0.6553494897999999
1,0.1578359246999999
1,0.0
1,0.2319602649999999
0,0.8031579999
1,0.0
0,0.02684
1,0.0
1,0.0
1,0.02501
0,1.372232626000055
0,0.0
0,0.0
0,0.08737
1,0.0
1,0.0
1,0.0
0,0.0111
0,0.7173538345999999
0,0.003294
1,0.4790261026999999
1,0.6544977798461915
0,0.0
0,0.0
0,0.0
0,2.5411202462
0,0.0
1,0.3796140053999999
1,0.0
1,0.3339499999999999
1,1.219776447013439
0,0.0
1,0.0
0,0.00701
1,0.0
1,0.0
0,0.01636
1,0.0
1,0.0
1,0.0548524
0,0.37004
0,0.13279
1,0.0
0,0.15655
1,0.0
0,0.0
1,0.0
0,0.0
1,0.4573203525000001
1,0.2632935669
0,0.0
0,0.1944546965
1,0.1282061353
0,0.0756626449052561
1,0.2584133738
1,0.4315696387
1,0.00817542
1,0.0
0,0.2285957249
0,0.0204019999
1,0.2709930678
0,0.5730272062999999
1,1.0805031579
0,0.0125273437
1,0.0
1,0.5665418656000001
1,0.7102059825
0,0.013902
0,0.3576550045
0,0.3332222756999999
1,0.02543
0,0.9517937494
0,0.4250359786
1,0.2651714836
1,0.03805882
0,0.6269859369999999
1,0.0
0,1.1087932099000004
0,1.2458618797
0,0.1916289998999999
0,2.2616163468
0,0.4100917524999999
0,0.1957974838
0,0.0034797378859065
0,0.07086
0,0.0121074516986665
0,0.0
1,0.0601270837
1,0.3774002574415435
0,0.5316137364000001
1,0.1899830608597823
0,0.9887211524
0,0.2621143108
1,0.9597019405
0,0.3573747859999999
0,0.2043110131
0,0.0963269999
1,0.0613926268
0,0.0274914722442626
1,0.1097397306999999
1,0.1717794062
1,1.1126084234000002
1,0.0457401685
0,0.5965445
0,1.3067403073
1,0.0
0,2.5493139184999993
1,0.370457646
1,0.2366853828
0,0.1195524835
0,0.022475769
1,0.00656
1,0.568696873196388
1,0.7460633584858242
0,0.0316290718
1,0.0350559053157624
0,0.0211279913033392
0,1.6348768657
1,0.4960637818
1,0.0
0,0.4323813188
1,0.5508755198999999
1,0.0341456373
1,0.9137384825
0,0.049316
1,0.046378
0,0.1348985449
1,0.0
0,5.307736020699999
0,0.0402209999
1,0.0
0,0.0364499998
1,0.0
0,0.0
1,0.0486458729
0,0.0
0,0.01646
0,0.1176963215834572
1,0.0862533757
1,0.1635296999
0,0.9328785249
0,0.1029286882
0,2.1690359998
0,0.06926
0,0.1317955619999999
1,0.0120250709
1,0.0
0,0.0359249999
0,0.8769470234000001
0,0.0486590117
0,0.011885
0,0.2437060299
1,0.2889383486
1,0.110419102
0,0.145718
0,10.3884891126
1,0.028838
0,0.0247592999
1,0.6774960000000001
0,0.1875447089
0,0.0280199999
1,0.0250864171981811
0,0.0
0,0.0
1,0.0
1,0.0
1,0.0
0,0.002307
1,0.01773
1,1.9738604710000005
0,0.0
1,0.6085909488000001
0,0.0
1,0.0
1,0.0
1,0.21186
0,0.0838481999999999
0,0.0
0,0.0
0,0.05076
0,0.0
0,0.321874
1,0.6833394621
1,0.05148
1,0.0
0,0.0
1,0.0
1,0.0
0,0.0
0,0.0
0,0.0
1,0.07647
1,1.3621213574
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.2624400809
0,0.0
0,0.0
1,0.1064429375
0,0.0
1,0.0
1,0.0
0,0.0
0,0.0934958469999999
0,0.6309237998
0,0.0607967588
0,0.1077778703
0,0.0
0,0.0120174913406372
0,0.4944830746
0,0.1585903835
1,0.0
0,0.6729402962000001
0,0.0566757372
0,0.089471
0,0.4112561708773457
0,0.0
0,0.3685964159
0,3.062451267
1,0.02028
0,0.0
1,0.5495389998
0,0.2950591633
0,0.0
1,0.0
0,0.5650673593000001
1,0.1566469989
1,0.0103089999
1,0.43456
1,0.07191
0,0.0
1,1.5755671658
1,0.0636982118
1,0.0646674058
1,0.8674124869000001
1,0.1442656927999999
0,0.3622693214
1,0.4551939843000001
0,0.1249599999999999
1,0.1620443738
0,0.1303734065
0,0.04696
1,0.0
1,1.2905767398
0,0.1099839999999999
1,0.7254042729
1,0.0
1,4.1627535362999994
1,0.1372425397
0,0.8361926491
1,0.3321353438
0,0.1513795131
0,0.0348516698
0,0.020704626
1,0.089067
0,0.0941718308
0,0.14442
1,0.0
0,0.7302216468000001
1,0.0232226944274597
1,0.425690896
1,0.0631180547
1,0.045482354
0,0.0109539999
1,0.0533875999999999
1,0.2039929999
0,0.0
1,0.0
0,0.4946500702999999
0,0.07966
0,0.0186356239318847
0,0.1346302922
1,1.4999362084000003
1,0.7261449999
0,0.0479548749
1,0.0
0,0.7896820418000001
0,11.071148816
0,0.2583598165999999
1,0.515921409
0,0.0537199068
0,0.0940114431
1,0.7808799998
0,0.1315607599
0,0.2072844421
0,0.0183369998999999
1,0.0
1,0.0
0,0.0
1,0.0429339999
0,0.0
0,0.3694826244999999
1,0.1044589999
0,0.020463
0,0.0
0,0.2054522478
0,0.8776860017456053
0,0.3517128183
1,0.0
1,0.0
1,0.0
1,0.2527417568713379
0,0.1189099999999999
1,0.073568951
1,0.0060199
0,1.8679917411139204
0,0.02728
1,0.2306250496999999
1,0.0
0,0.044772
1,0.073002
1,0.0
0,0.6431659998999999
0,0.0
1,0.011895
0,0.1435724446
1,0.0
1,0.0324806589999999
0,0.013
1,0.0
0,0.0
0,0.0643033
1,0.021636
1,0.0429555624999999
0,0.0
0,0.1076648039999999
1,2.6469731407
0,0.0363039998999999
0,0.520784214058899
0,0.132382
0,0.0459930209
0,0.0
1,0.01387
0,0.1567180061
1,0.0
1,0.0
0,0.0
0,0.0
0,0.01659
0,0.0
1,1.7850690721999998
1,0.98948
0,0.0170059999
0,0.17335
1,0.0
1,0.02877
0,0.0
0,0.0
0,0.324977954
0,0.126165
1,0.11492
1,0.0
0,0.3847905710000001
1,0.0
0,0.0
1,0.0167511387
1,0.0
0,0.0
0,0.0
0,0.035323428
1,0.0
1,0.8759180165
1,0.0
1,0.0
1,0.0
1,0.0
0,0.2781218298
0,0.03
0,0.0
1,0.0
1,0.0
0,0.0
1,0.0
1,0.0
0,0.03429
1,0.0812638124
1,0.0
0,0.0101232223510742
1,3.7800845672
0,1.084444772543043
1,0.1049442653999999
0,0.112198282
1,0.2203450469
0,1.0915377483
1,0.11149932
0,0.01205016
0,0.1525419132737046
1,0.0
0,0.5258942979000001
1,0.7616054724
0,0.8450851125999999
1,0.1183181909999999
0,0.0016699999
1,0.4290329998999999
0,0.6436885087
1,0.1672240670999999
1,0.2199112749
1,0.0075425999
1,1.0204543763
1,1.3286249537
1,0.2734351149999999
1,0.0
1,0.1579757397
1,0.0058903810977935
0,0.0
0,0.10016684
0,0.1724399999999999
1,0.0362646359999999
1,0.0453817291644531
1,0.2398337112
1,0.122193
1,0.1371109419999999
1,0.047057
0,0.1061549481671941
1,0.0313084619999999
0,0.1711246294
1,0.077929346
0,2.223395926
0,0.5187886058
1,0.1709321416999999
0,0.0
1,2.1868617277
0,0.3122927082420247
1,0.4543237613999999
0,0.0
1,0.6246329604
0,0.0777339274
0,0.0
0,0.0
1,0.3760527762
0,0.0
1,0.3536331850999999
1,0.2451190224
0,0.0
0,0.0975859999999999
0,1.1550033990000002
1,0.0825317247999999
1,0.0
1,0.728782841
0,0.106124
1,0.7000155284999998
0,0.7125831849
0,0.0842466169
1,0.0
1,0.0
1,0.0
0,4.1367905362
1,0.0854437919
1,0.8927072736
0,0.5006684155000001
1,0.0
1,0.8275158921795531
0,0.1163377759
0,0.2598557167999999
0,0.5304499028999999
1,1.3184287785
1,0.1795235999
0,0.0318261147
1,1.1969769458
0,0.110439
0,0.00619
1,0.0
0,0.0186633593
0,0.2709462217
0,0.1593089998
0,0.019488315
0,0.1728352103
1,0.0
1,0.016276
1,0.018024
0,0.7659181954999998
1,0.0
0,0.0
0,0.0236039332
0,0.025206911
1,0.03189
0,0.1227724114
0,0.3887422744
0,0.7142806946728785
1,2.3696335736000003
1,1.3512798278
0,0.4670048438288524
0,0.4591702826
0,0.0
0,0.483804
0,0.2428508419999999
1,0.1181655078
0,0.07783
1,0.0
1,1.1471777146000002
0,0.04001
1,0.0
0,3.2015987427
0,0.02796
1,0.0
0,0.6114229307000001
1,0.01277
1,0.0
1,0.1337920517999999
0,0.0
1,0.4826931136
1,0.0
0,0.0
1,0.9170711638
0,0.0
1,0.0
1,0.011557
1,0.062216927
1,0.089183
0,0.0
1,0.115783987
0,0.472518915
1,0.0500349177999999
0,0.2859311818481445
0,0.0
0,0.0
1,0.007782
0,0.134641057
0,0.0
0,0.0
0,0.0469489071369171
1,0.0
0,0.0
0,0.06893
0,0.03316
0,0.2294346628160433
0,0.0
1,0.0
1,0.0
1,0.0
1,0.2348595049
1,0.4870495777
0,0.0
0,3.0365657049
0,0.0
0,0.04199
1,0.0
1,0.0
1,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0465461999
0,0.0
1,0.0
0,0.260663696
0,0.0
1,0.0
1,0.03248
1,0.0
0,0.0
1,0.0121168199
0,1.6789012298842436
1,1.5577657106
1,0.0975249998999999
0,0.5866693182232285
0,0.0134509176999999
1,0.0289709999
1,0.0
1,0.0617458579
0,0.6397967480000002
0,0.0347554838999999
1,0.041518
0,0.029586
0,0.0164430751800537
0,3.3987617615
0,2.1254169833
1,0.0736394758999999
1,0.0
1,0.4787846985809755
0,0.5150109472
1,0.0590971237558754
1,0.2101122608184814
1,0.3669194762
0,0.916738024396121
1,0.2641186579
0,0.01201
1,0.202954
0,0.375102
1,1.1827556032
0,0.070884
1,0.0759683352576108
1,0.16885529
0,0.00701
0,0.0079798731803894
0,0.0934363149999999
0,0.0277019999999999
1,0.0
1,0.0
0,0.0
1,0.1190505768
1,0.044946293
0,0.1563370456
1,0.5159381102
1,1.0277423258
1,0.0
1,0.0
0,0.03973
1,0.257073125
0,0.1652289999
0,0.6167220221390043
0,0.0942398999999999
0,0.0
0,2.9725859998999997
0,0.042981017
0,0.0
1,0.0121929999999999
0,0.0407956879
1,0.0
1,0.0136
1,0.0
1,0.0
1,0.0
1,0.7351776800000001
1,2.8677454735000003
1,0.0
0,1.3541230000000002
0,0.4119525542
0,0.0572903349
0,0.6793846429
1,0.2903866638
0,1.1302412367
0,1.4391437485
0,0.0945107029
1,0.0880949380999999
1,0.0540547064
1,0.0685359999999999
0,0.12024
1,0.0228540822
0,0.47811
0,8.101312057400001
0,0.028965
1,0.0
0,0.1167251436798417
1,0.0118270914
1,0.4446643765362563
0,0.4742642217
1,0.0554912454
1,0.3514894286
0,0.0
1,0.0814123321
0,1.3794474976999995
1,0.2939331518
0,0.6522399999999999
0,0.2521175327301025
1,0.05254989
0,0.0492214138
1,0.0
1,0.0508590041162963
0,0.0496293486
1,0.8491222816
1,0.4798366556
1,0.5144531171595942
1,1.9642111281999992
0,1.1752999997
0,0.1119294004
0,0.1285181159011841
1,0.013119
1,0.0506912389
0,0.4967296785
0,0.0
0,0.48
1,0.0
0,0.0
1,0.075970321
1,0.3690859998
1,0.5922802195000001
0,0.0
0,0.0562799
0,0.0
1,0.0
1,0.0290783843
1,0.0
0,0.0
1,0.0
1,0.0
1,0.0596947906890626
0,0.3599740625
1,0.04137
1,0.0
0,0.0175121647521427
0,0.0
1,0.0
0,0.08477
1,0.1870083456999999
0,0.7954799488000001
0,1.216690830272138
0,0.0
0,0.0
0,0.0
0,0.0372019999
1,0.1482144777952337
1,1.701311707
0,0.0
0,0.9792132736
0,0.01285
0,0.0
0,0.0
1,0.0
0,0.0
1,0.5181840208999999
1,0.0
0,0.0
0,5.105897671599999
0,0.1716483335
0,0.023674099
0,0.0
1,0.0
1,0.002978
1,1.377181221625212
1,0.7
1,0.0
1,0.0
0,0.0763869714736938
1,0.100688449
0,0.0
0,0.2923254375
1,0.0383643423519176
0,0.3475909999
0,0.02757
0,0.0
0,0.25726
0,0.0
1,0.7064600552
0,0.06164
1,0.0
0,0.0
1,0.0
1,0.012407
0,0.0
0,0.0148667607694625
1,0.0
1,0.027981
1,0.0
0,0.023998
1,0.122944
0,0.011672456
0,0.0
0,0.34987
1,0.0
1,0.2329023529
0,0.0
1,0.0
0,0.10862
0,0.0
1,0.0
0,0.1018947839
1,0.0466994266
1,3.0777591787
1,1.5766643183
1,0.0
0,3.925570160099999
1,0.321922879
0,0.1027904486
1,2.2835091836999997
1,1.6465062895
1,5.014019007799999
0,0.0936942553
1,0.5603509079000001
0,0.0354888430050441
0,0.0726647154999999
0,0.0
1,0.193778994
0,0.071394
0,0.2566095536
0,0.0244180538076495
0,0.292433
0,0.4824239647
1,0.0
0,0.1892414985
0,0.8428498999
1,2.2887744712179514
1,0.1513611049
1,0.3020038323
0,0.1831888644
0,0.033359572
0,15.926525634089842
0,1.2499981725
1,0.7005757999
0,0.0550313209008596
0,0.1748096084
0,0.0799494924
0,0.0
1,0.1857839999
0,0.0
0,0.0316267249
0,2.382621308473169
1,0.3016451919
0,0.0091165257935296
1,0.3604469999999999
1,0.1008770561
1,0.2404857529
1,0.4539831860000001
0,0.7074444865
1,0.1421192024999999
1,0.0258208559999999
0,0.3168578325
0,0.3546492255844849
1,0.0542214218
1,0.11316641
1,0.0
0,0.6325792820000001
1,0.170678
0,0.0
1,0.0733460001
1,0.0
1,0.556266724
1,0.4417552815
1,0.209989455
1,0.0
1,0.0360654428999999
1,0.1046533582
1,1.6537273145
1,0.00533
1,0.0
0,0.1579120457
1,0.0687394999
1,3.3079068329190457
1,0.0
0,0.038517
1,0.19931
1,0.0
0,0.2229370701
1,0.2675376507
0,0.11392
1,0.18412
1,1.7370994148
0,0.4435830261
1,0.1331379564
0,0.9390748863
0,0.5917565999
0,0.2738933924
0,0.1264042797999999
0,0.0
0,0.9219767925
0,0.036324
1,0.160588141
0,0.0
0,0.415234
1,0.299807953
1,18.5660888272
0,0.0
0,0.5750707641999999
1,0.011469
1,0.003902
1,3.953058752037852
0,0.0430129999
1,0.0
0,0.0267293991
0,0.3601331786384381
0,0.1719580183
1,0.072549
1,0.0
0,0.0
1,0.7449479028
0,0.05786
0,0.2813074248
1,0.0392484147302122
0,0.3536016088177963
1,0.0
1,0.2657519825
0,0.2150387246
1,0.3756856561
1,0.0848308404
1,0.0
1,0.6199614999
0,0.5489803124
0,0.034904
1,0.0
1,0.08
1,0.002041
1,0.0
1,0.442518
1,2.793854735
1,0.0
1,0.8656355184
0,0.0
0,0.0
1,0.0
1,3.5792619689
1,0.0
0,0.0
1,0.0
0,0.0
1,0.0
1,0.0
0,0.0
1,0.0854897629999999
1,0.332327
1,0.0312435781999999
1,0.0
1,0.0
0,0.00475
0,0.0
1,0.0429063348999999
0,0.01054
0,0.0
1,0.0
0,1.07511305
1,0.0
1,0.0
1,0.3703824691772461
1,0.008622022
0,0.0256266129
0,0.0
0,0.0
1,0.0
1,0.0
1,0.025377
0,0.0
0,0.0
0,0.25517
0,0.0
0,0.20321
1,0.4218474731445313
0,0.0
0,0.0
0,0.0
1,0.0
1,0.0
0,0.0
0,0.0
1,0.0531615469
1,0.0
1,0.0
0,0.0
0,0.0
0,0.0081352310180664
1,0.3269548519
0,0.461675
1,0.0
1,0.331493465423584
1,0.3849335420999999
1,1.5127297456999995
1,0.01211
0,0.06378
1,0.0239515024423031
0,0.5487245191
0,0.0558911505
1,0.5789764202000001
0,0.0393599999
0,0.3258026348
1,1.4413885948999998
1,1.875559599
0,0.1755198999
0,0.5271701685
0,0.1444078438369331
0,0.0
0,0.0
0,0.1590318109
1,0.5996086999000001
1,0.9397979290196936
0,0.0551389999
1,0.0931816
1,0.2948863354
1,0.6823178813999999
1,1.8128823987
0,0.0
0,1.0730429253999998
0,0.013848
0,0.02293
1,0.5929644823
1,2.1286584308000007
0,0.0979945
1,0.27626
1,0.0
1,2.0
1,0.2382995341
1,0.7003945114
0,0.0
1,1.096929985
1,0.441994203
1,0.2757087325999999
0,0.2389139999
1,0.0752781357
0,0.0125233319514592
0,0.6488188124
1,0.4241429999
1,0.0220971562
0,0.3758547547999999
1,0.1871963037
0,0.02136
0,0.0
1,0.067059
1,0.0863323513093653
1,0.2884395629999999
1,0.0
1,2.219902483459424
0,0.0
1,0.1518485998
1,0.0723259025
0,0.003
0,0.04699
0,0.1580954724
1,0.1278472755
1,0.1451677999999999
0,0.0
1,0.6892707832000001
1,0.1458239998
1,0.2329944887
0,0.1199590987866832
1,0.1504339999
1,1.2776198018
1,0.1954925807999999
0,0.1734759311
0,0.2394728502999999
1,0.09
1,0.0
1,0.5908368119
0,0.6453711005999999
1,0.048766
0,0.2838913159
0,0.2997497521718343
0,0.0634491698999999
1,0.0
1,0.5292251004999999
1,0.3124439999
1,0.0
1,0.0
1,0.022879726
1,0.1514299999
1,0.0
0,0.02064
1,0.3438676611999999
1,0.329677877
0,0.9955006788
0,0.0
1,0.0
1,0.0
0,0.0394145629
1,0.3167128391
0,0.058501
1,0.176071
1,0.005032385
1,0.0
0,0.0
1,0.2273569998
0,0.3815926731
0,0.08052
1,0.0
1,0.1749259997999999
0,0.0
1,0.0
1,0.0
0,0.059671
0,0.3759632187
1,0.0
1,0.0
0,0.1618919999999999
1,0.50357
1,0.0
1,0.0277269259
0,0.1220785653999999
1,0.0
0,0.0
1,0.0
1,0.013
1,0.241759
1,0.0
1,0.2539263403747558
1,0.08575
0,0.0912461560999999
1,0.06541
1,0.0
1,0.0
0,0.0
0,0.02897
1,0.0
1,0.06027
1,0.0
0,0.0
1,0.0
0,0.0
0,0.0
1,0.0
0,0.0
1,0.0
1,0.0
0,0.0
1,1.1738332
0,0.034988
0,1.1561314464
0,0.3431813999
0,0.4418962348
1,0.0
1,1.3031401451
0,0.0
0,0.1108230521523315
1,0.2150485387
0,0.0186831428999999
1,0.2307095618
0,0.0685172341
1,0.4451922885
1,0.1348585917
1,0.0760670599
1,0.0
1,0.001614436
1,0.0
1,1.3104131539
0,1.1493643029
1,0.5513301438
1,0.2476439393202817
1,0.0898592187999999
0,0.0
1,0.07754
1,1.285252298
1,0.0217689999
0,0.0
1,0.0
1,0.1426228897999999
1,0.2664259862
1,0.0820972151
0,0.111020236
0,0.0
0,0.6187868997999999
0,1.99947623
1,0.0962797227585742
1,0.2382745998999999
1,0.1548269998
1,0.0
0,0.18789
1,0.2413626161
1,0.3976949999
0,0.3738651999
1,0.0292599832
0,0.1028888999
1,0.2441544375
0,0.2531122174
1,0.145459
1,0.01
1,0.8373254543225822
0,0.0795436874999999
1,0.011272
0,0.7772046359999999
1,0.1389615383804321
0,0.9387449162
0,0.163098
0,1.7666580608000002
0,0.3387212996999999
1,0.1784779996999999
0,0.2903359657
1,0.0
0,0.6862806084573919
1,0.1380550908
0,0.150691077
0,0.1918820519331174
0,1.066876128
0,0.124808
0,4.2822056193
1,0.085574
1,0.3283881608
0,0.0
0,0.0
0,0.1903177729999999
1,2.0560869609000005
1,0.2825215383
0,0.1546178592999999
0,0.3490084744
0,0.4193740718000001
0,0.0
1,0.5313390000000001
0,0.4025920159
1,0.106867331329161
0,0.0
0,0.05846
0,1.9024632999
1,0.3450799861999999
0,0.105595
0,6.816595868699999
1,0.4294679997999999
1,0.3026472368
0,0.5292459999
1,0.0517367798034349
1,0.016335
1,0.0
0,0.5427832109802638
0,0.1828837013
1,0.0
1,0.0157269999999999
